O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,AC_NO,Position,Party Code
4,C N MUKUNDAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),440,14,454,0.29,85,6,SUCOI(C)
5,RENJU P B,Independent,200,2,202,0.13,85,7,I
6,SINDHUMOL C,Independent,551,12,563,0.36,85,5,I
7,NOTA,None of the Above,1085,24,1109,0.7,85,4,NOTA
1,ELDHO ABRAHAM,Communist Party of India,56949,1315,58264,40.36,86,2,CPI
2,JIJI JOSEPH,Bharatiya Janata Party,7335,192,7527,5.21,86,4,BJP
3,Dr. MATHEW KUZHALNADAN,Indian National Congress,62417,2008,64425,44.63,86,1,INC
4,C. K. THAMPI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),170,6,176,0.12,86,6,SUCOI(C)
5,Adv. C.N. PRAKASH,Twenty 20 Party,13308,227,13535,9.38,86,3,T2P
6,NOTA,None of the Above,421,6,427,0.3,86,5,NOTA
1,ANTONY JOHN,Communist Party of India (Marxist),62425,1809,64234,46.99,87,1,CPI(M)
2,Dr. JOE JOSEPH,Twenty 20 Party,7795,183,7978,5.84,87,3,T2P
3,T.M. MOOSA,SOCIAL DEMOCRATIC PARTY OF INDIA,1273,13,1286,0.94,87,5,SDPOI
4,Shibu Thekkumpuram,Kerala Congress,55868,1761,57629,42.16,87,2,KC
5,SHINE K KRISHNAN,Bharath Dharma Jana Sena,4532,106,4638,3.39,87,4,BDJS
6,ANTO JOHNY,Independent,121,15,136,0.1,87,8,I
7,SHIBU,Independent,101,5,106,0.08,87,9,I
8,Shibu Thekkan,Independent,261,15,276,0.2,87,7,I
9,NOTA,None of the Above,372,42,414,0.3,87,6,NOTA
1,D. Kumar,Indian National Congress,50421,780,51201,44.22,88,2,INC
2,Adv. A. Raja,Communist Party of India (Marxist),58183,866,59049,51.0,88,1,CPI(M)
3,Ganesan. S,Independent,4675,42,4717,4.07,88,3,I
4,NOTA,None of the Above,804,3,807,0.7,88,4,NOTA
1,ADV. E.M. AUGUSTHY,Indian National Congress,38207,869,39076,31.21,89,2,INC
2,A C BIJU,Bahujan Samaj Party,858,9,867,0.69,89,4,BSP
3,M. M. MANI,Communist Party of India (Marxist),75938,1443,77381,61.8,89,1,CPI(M)
4,SANTHOSH MADHAVAN,Bharath Dharma Jana Sena,7121,87,7208,5.76,89,3,BDJS
5,NOTA,None of the Above,679,8,687,0.55,89,5,NOTA
1,Prof. K I ANTONY,Kerala Congress (M),45762,1474,47236,34.03,90,2,KC(M)
2,LEETHESH P T,Bahujan Samaj Party,928,6,934,0.67,90,4,BSP
3,SHYAMRAJ P,Bharatiya Janata Party,20758,505,21263,15.32,90,3,BJP
4,P J JOSEPH,Kerala Congress,64895,2600,67495,48.63,90,1,KC
5,T R SREEDHARAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),263,10,273,0.2,90,8,SUCOI(C)
6,M T THOMAS,Independent,556,6,562,0.4,90,6,I
7,PARTHASARADHI K,Independent,365,5,370,0.27,90,7,I
8,NOTA,None of the Above,640,34,674,0.49,90,5,NOTA
1,BABU VARGHESE VATTOLI,Bahujan Samaj Party,1096,10,1106,0.84,91,4,BSP
2,ROSHY AUGUSTINE,Kerala Congress (M),61033,1335,62368,47.48,91,1,KC(M)
3,ADV. K FRANCIS GEORGE,Kerala Congress,55439,1356,56795,43.24,91,2,KC
4,ADV. SANGEETHA VISWANATHAN,Bharath Dharma Jana Sena,9148,138,9286,7.07,91,3,BDJS
5,BIJEESH THOMAS,Independent,604,6,610,0.46,91,6,I
6,VINCENT JACOB,Independent,336,4,340,0.26,91,7,I
7,SAJEEV,Independent,164,5,169,0.13,91,8,I
8,NOTA,None of the Above,661,16,677,0.52,91,5,NOTA
1,BIJU MATTAPPALLY,Bahujan Samaj Party,812,6,818,0.64,92,4,BSP
2,VAZHOOR SOMAN,Communist Party of India,59518,623,60141,47.25,92,1,CPI
3,SREENAGARI RAJAN,Bharatiya Janata Party,7085,41,7126,5.6,92,3,BJP
4,Adv.SYRIAC THOMAS,Indian National Congress,57601,705,58306,45.81,92,2,INC
5,P.K GOPALAKRISHNAN,Independent,249,2,251,0.2,92,6,I
6,SOMAN,Independent,247,1,248,0.19,92,7,I
7,NOTA,None of the Above,400,1,401,0.32,92,5,NOTA
1,JOY THOMAS VAZHAMATTOM,Bahujan Samaj Party,355,13,368,0.27,93,7,BSP
2,JOSE K. MANI,Kerala Congress (M),52697,1729,54426,39.32,93,2,KC(M)
3,PRAMEELADEVI .J,Bharatiya Janata Party,10533,336,10869,7.85,93,3,BJP
4,ALBIN MATHEW,Independent,118,3,121,0.09,93,11,I
5,C. V. JOHN,Independent,243,6,249,0.18,93,8,I
6,THOMAS J. NIDIRY,Independent,158,2,160,0.12,93,10,I
7,MANI C KAPPEN,Independent,67638,2166,69804,50.43,93,1,I
8,MANI C. KURIAKOSE,Independent,1065,33,1098,0.79,93,4,I
9,SREEJITH V S,Independent,191,4,195,0.14,93,9,I
10,SANTHOSH PULICKAL,Independent,439,5,444,0.32,93,6,I
11,SUNIL ALANCHERIL,Independent,88,5,93,0.07,93,12,I
12,NOTA,None of the Above,597,7,604,0.44,93,5,NOTA
1,Adv. Anju Mathew,Bahujan Samaj Party,1188,19,1207,0.92,94,5,BSP
2,Ligin Lal,Bharatiya Janata Party,11419,251,11670,8.88,94,3,BJP
3,Stephen George,Kerala Congress (M),53819,1591,55410,42.17,94,2,KC(M)
4,Adv. Jaimon Thankachan,Samajwadi Jan Parishad,287,15,302,0.23,94,7,SJP
5,Adv. Mons Joseph,Kerala Congress,57856,1810,59666,45.4,94,1,KC
6,Vinod K Jose,Independent,2386,39,2425,1.85,94,4,I
7,NOTA,None of the Above,727,4,731,0.56,94,6,NOTA
1,Akhiljith Kallara,Bahujan Samaj Party,704,22,726,0.57,95,4,BSP
2,C.K Asha,Communist Party of India,69483,1905,71388,55.96,95,1,CPI
3,Dr.P.R Sona,Indian National Congress,41108,1158,42266,33.13,95,2,INC
4,Ajitha Sabu,Bharath Dharma Jana Sena,11708,245,11953,9.37,95,3,BDJS
5,Bindu,Bahujan Dravida Party,251,7,258,0.2,95,6,BDP
6,T.K Sabu,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),140,12,152,0.12,95,8,SUCOI(C)
7,Kuttan Kattachira,Independent,150,13,163,0.13,95,7,I
8,NOTA,None of the Above,657,13,670,0.53,95,5,NOTA
1,Jijith K Joy,Bahujan Samaj Party,1135,30,1165,0.92,96,5,BSP
2,V N Vasavan,Communist Party of India (Marxist),56632,1657,58289,46.2,96,1,CPI(M)
3,T N HariKumar,Bharatiya Janata Party,13401,345,13746,10.9,96,3,BJP
4,A G Ajayakumar,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),244,3,247,0.2,96,8,SUCOI(C)
5,Adv. Prince Lukose,Kerala Congress,42598,1388,43986,34.86,96,2,KC
6,Charley Thomas Panikkaridam,Independent,305,25,330,0.26,96,7,I
7,Lathika Subhash,Independent,7410,214,7624,6.04,96,4,I
8,NOTA,None of the Above,768,12,780,0.62,96,6,NOTA
1,Adv.K.ANILKUMAR,Communist Party of India (Marxist),45974,684,46658,38.33,97,2,CPI(M)
2,THIRUVANCHOOR RADHAKRISHNAN,Indian National Congress,64309,1092,65401,53.72,97,1,INC
3,MINERVA MOHAN,Bharatiya Janata Party,8501,110,8611,7.07,97,3,BJP
4,SREEKUMAR CHAKKALA,Bahujan Samaj Party,372,2,374,0.31,97,5,BSP
5,ARUN MANGATTU,Akhil Bharat Hindu Mahasabha,75,2,77,0.06,97,7,ABHM
6,M.K.SHAHAZAD,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),138,6,144,0.12,97,6,SUCOI(C)
7,NOTA,None of the Above,468,5,473,0.39,97,4,NOTA
1,ABHILASH P P,Bahujan Samaj Party,751,12,763,0.58,98,5,BSP
2,OOMMEN CHANDY,Indian National Congress,61606,1766,63372,48.08,98,1,INC
3,JAICK C THOMAS,Communist Party of India (Marxist),53379,949,54328,41.22,98,2,CPI(M)
4,N HARI,Bharatiya Janata Party,11495,199,11694,8.87,98,3,BJP
5,M V CHERIAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),141,5,146,0.11,98,7,SUCOI(C)
6,GEORGE JOSEPH VATHAPPALLY,Independent,988,9,997,0.76,98,4,I
7,NOTA,None of the Above,483,14,497,0.38,98,6,NOTA
1,Amruth Dev T,Bahujan Samaj Party,1048,31,1079,0.87,99,5,BSP
2,Adv. Job Maichil,Kerala Congress (M),54244,1181,55425,44.85,99,1,KC(M)
3,Adv G Raman Nair,Bharatiya Janata Party,14106,385,14491,11.73,99,3,BJP
4,M. K. Nizamuddin,SOCIAL DEMOCRATIC PARTY OF INDIA,1065,10,1075,0.87,99,6,SDPOI
5,Rejitha Jayaram,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),323,5,328,0.27,99,8,SUCOI(C)
6,V. J. Laly,Kerala Congress,47997,1369,49366,39.94,99,2,KC
7,JOEMON JOSEPH SRAMPICKAL,Independent,138,19,157,0.13,99,9,I
8,Tijo Karikkandam,Independent,1077,17,1094,0.89,99,4,I
9,Babychen Mukkadan,Independent,134,2,136,0.11,99,10,I
10,NOTA,None of the Above,430,4,434,0.35,99,7,NOTA
1,ALPHONS KANNANTHANAM,Bharatiya Janata Party,28568,589,29157,21.17,100,3,BJP
2,ASHIK M M,Bahujan Samaj Party,720,7,727,0.53,100,4,BSP
3,Dr.N.JAYARAJ,Kerala Congress (M),59151,1148,60299,43.79,100,1,KC(M)
4,JOSEPH VAZHACKAN,Indian National Congress,45296,1300,46596,33.84,100,2,INC
5,MAYAMOL K P,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),292,8,300,0.22,100,6,SUCOI(C)
6,NOTA,None of the Above,622,2,624,0.45,100,5,NOTA
1,Ancy George,Bahujan Samaj Party,590,6,596,0.43,101,5,BSP
2,Adv. Tomy Kallany,Indian National Congress,33694,939,34633,24.76,101,3,INC
3,Adv. Sebastian Kulathunkal,Kerala Congress (M),57630,1038,58668,41.94,101,1,KC(M)
4,Abdu Samad,Kerala Janatha Party,253,6,259,0.19,101,8,KJP
5,P.C.George Plathottam,"Kerala Janapaksham (Secular),",41049,802,41851,29.92,101,2,"KJ(S,"
6,M. P. Sen,Bharath Dharma Jana Sena,2928,37,2965,2.12,101,4,BDJS
7,Albin Mathew,Independent,201,4,205,0.15,101,9,I
8,M. V. George,Independent,264,14,278,0.2,101,7,I
9,Tomy Chemarapallil,Independent,91,3,94,0.07,101,10,I
10,NOTA,None of the Above,332,13,345,0.25,101,6,NOTA
1,DALEEMA,Communist Party of India (Marxist),73865,1752,75617,45.97,102,1,CPI(M)
2,RUGMA PRADEEP,Bahujan Samaj Party,665,17,682,0.41,102,5,BSP
3,Adv. SHANIMOL OSMAN,Indian National Congress,67023,1581,68604,41.71,102,2,INC
4,ANIYAPPAN,Bharath Dharma Jana Sena,17233,246,17479,10.63,102,3,BDJS
5,AMBIKA K N (PRIYANKA ANUP),Democratic Social Justice Party,466,9,475,0.29,102,6,DSJP
6,K PRATHAPAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),358,16,374,0.23,102,7,SUCOI(C)
7,PRAMOD PERUMPUZHA,Anna Democratic Human Rights Movement Party of India,161,0,161,0.1,102,9,ADHRMPI
8,VAYALAR RAJEEVAN,Bahujan Dravida Party,159,5,164,0.1,102,8,BDP
9,CHANDRAN,Independent,88,1,89,0.05,102,10,I
10,NOTA,None of the Above,833,13,846,0.51,102,4,NOTA
1,VAYALAR JAYAKUMAR,Bahujan Samaj Party,594,19,613,0.34,103,4,BSP
2,P PRASAD,Communist Party of India,80876,2826,83702,47.0,103,1,CPI
3,ADV.S SARATH,Indian National Congress,74886,2668,77554,43.55,103,2,INC
4,ADV.P S JYOTHIS,Bharath Dharma Jana Sena,14254,308,14562,8.18,103,3,BDJS
5,KARTHIKEYAN,Independent,192,1,193,0.11,103,8,I
6,SARATH S KANNATTUVELI,Independent,487,14,501,0.28,103,6,I
7,SHAJAHAN V A,Independent,178,23,201,0.11,103,7,I
8,ADV.SONNYMON K MATHEW,Independent,164,5,169,0.09,103,9,I
9,NOTA,None of the Above,583,19,602,0.34,103,5,NOTA
1,P.P Chitharanjan,Communist Party of India (Marxist),71262,2150,73412,46.33,104,1,CPI(M)
2,Dr.K.S Manoj,Indian National Congress,60095,1673,61768,38.98,104,2,INC
3,Sandeep Vachaspati,Bharatiya Janata Party,21204,446,21650,13.66,104,3,BJP
4,Subeendran K.C,Bahujan Samaj Party,204,3,207,0.13,104,5,BSP
5,K.A Vinod,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),202,3,205,0.13,104,6,SUCOI(C)
6,Shylendran,Bahujan Dravida Party,114,1,115,0.07,104,7,BDP
7,NOTA,None of the Above,1068,21,1089,0.69,104,4,NOTA
1,Anoop Antony,Bharatiya Janata Party,21974,415,22389,16.34,105,3,BJP
2,Adv.M.Liju,Indian National Congress,48841,1399,50240,36.67,105,2,INC
3,H.Salam,Communist Party of India (Marxist),59602,1763,61365,44.79,105,1,CPI(M)
4,M.M.Thahir,SOCIAL DEMOCRATIC PARTY OF INDIA,1672,18,1690,1.23,105,4,SDPOI
5,Subaida,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),218,3,221,0.16,105,7,SUCOI(C)
6,Subhadramma Thottappally,Welfare Party Of India,513,12,525,0.38,105,6,WPOI
7,NOTA,None of the Above,562,29,591,0.43,105,5,NOTA
1,THOMAS K THOMAS,Nationalist Congress Party,55532,1847,57379,45.67,106,1,NCP
2,Adv. JACOB ABRAHAM,Kerala Congress,49876,1987,51863,41.28,106,2,KC
3,THAMPI METTUTHARA,Bharath Dharma Jana Sena,14551,395,14946,11.9,106,3,BDJS
4,BIJU XAVIER,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),369,23,392,0.31,106,6,SUCOI(C)
5,Dr. VINU,Democratic Social Justice Party,514,19,533,0.42,106,4,DSJP
6,NOTA,None of the Above,513,10,523,0.42,106,5,NOTA
1,RAMESH CHENNITHALA,Indian National Congress,70056,2712,72768,48.31,107,1,INC
2,Adv. R. SAJILAL,Communist Party of India,57251,1851,59102,39.24,107,2,CPI
3,K. SOMAN,Bharatiya Janata Party,17441,449,17890,11.88,107,3,BJP
4,MADHU. T,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),194,10,204,0.14,107,5,SUCOI(C)
5,Adv. NIYAZ BHARATI,Independent,118,5,123,0.08,107,6,I
6,NOTA,None of the Above,525,11,536,0.36,107,4,NOTA
1,Aritha Babu,Indian National Congress,69044,2006,71050,44.06,108,2,INC
2,Adv. U. Prathibha,Communist Party of India (Marxist),75173,2175,77348,47.97,108,1,CPI(M)
3,Pradeeplal,Bharath Dharma Jana Sena,11087,326,11413,7.08,108,3,BDJS
4,Myna Gopinath,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),145,5,150,0.09,108,8,SUCOI(C)
5,Geevarghese Samuel,Independent,201,4,205,0.13,108,7,I
6,Maniyappan Achari,Independent,354,13,367,0.23,108,5,I
7,Rajeev R,Independent,216,15,231,0.14,108,6,I
8,Sathyanarayanan S,Independent,67,6,73,0.05,108,9,I
9,NOTA,None of the Above,414,6,420,0.26,108,4,NOTA
1,M S ARUN KUMAR,Communist Party of India (Marxist),69623,2120,71743,47.61,109,1,CPI(M)
2,K K SHAJU,Indian National Congress,45246,1780,47026,31.21,109,2,INC
3,K SANJU,Bharatiya Janata Party,30215,740,30955,20.54,109,3,BJP
4,K SASIKUMAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),147,4,151,0.1,109,6,SUCOI(C)
5,SURESH NOORANAD,Ambedkarite Party of India,158,7,165,0.11,109,5,API
6,B SUBHASH,Independent,128,3,131,0.09,109,7,I
7,NOTA,None of the Above,513,6,519,0.34,109,4,NOTA
1,M. V. GOPAKUMAR,Bharatiya Janata Party,33789,831,34620,23.52,110,3,BJP
2,M. MURALI,Indian National Congress,38099,1310,39409,26.78,110,2,INC
3,SHAJI T. GEORGE,Bahujan Samaj Party,523,11,534,0.36,110,4,BSP
4,SAJI CHERIAN,Communist Party of India (Marxist),69501,2001,71502,48.58,110,1,CPI(M)
5,T. K. GOPINATHAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),308,8,316,0.21,110,6,SUCOI(C)
6,MELVIN. K. MATHEW,Democratic Social Justice Party,190,8,198,0.13,110,7,DSJP
7,POULOSE,Independent,99,2,101,0.07,110,8,I
8,NOTA,None of the Above,449,42,491,0.33,110,5,NOTA
1,ASHOKAN KULANADA,Bharatiya Janata Party,21954,720,22674,16.25,111,3,BJP
2,Adv. MATHEW T THOMAS,Janata Dal (Secular),60036,2142,62178,44.56,111,1,JD(S)
3,RAJENDRADAS,Bahujan Samaj Party,1049,25,1074,0.77,111,5,BSP
4,KUNJU KOSHY PAUL,Kerala Congress,48665,2092,50757,36.37,111,2,KC
5,VINOD KUMAR,Democratic Social Justice Party,377,3,380,0.27,111,7,DSJP
6,Adv. THOMAS MATHEW (ROY),Independent,1423,38,1461,1.05,111,4,I
7,K .P YESUDAS,Independent,180,16,196,0.14,111,9,I
8,SURENDRAN KOTTOORATHIL,Independent,212,4,216,0.15,111,8,I
9,NOTA,None of the Above,570,38,608,0.44,111,6,NOTA
1,Adv. Anumol N.,Bahujan Samaj Party,1132,27,1159,0.91,112,4,BSP
2,Adv. Pramod Narayan,Kerala Congress (M),51111,1558,52669,41.22,112,1,KC(M)
3,Rinku Cherian,Indian National Congress,49398,1986,51384,40.21,112,2,INC
4,Asharaf Pezhumkattil,SOCIAL DEMOCRATIC PARTY OF INDIA,875,11,886,0.69,112,5,SDPOI
5,Jomon Kochethu,Rashtriya Janata Dal,336,3,339,0.27,112,8,RJD
6,K. Padmakumar,Bharath Dharma Jana Sena,19043,544,19587,15.33,112,3,BDJS
7,Aji B. Ranni,Independent,269,13,282,0.22,112,9,I
8,Benny Puthenparampil (Thomas Mathew),Independent,818,24,842,0.66,112,6,I
9,Adv. Manju K. Nair (Kottarathil),Independent,194,4,198,0.15,112,10,I
10,NOTA,None of the Above,422,9,431,0.34,112,7,NOTA
1,BIJU MATHEW,Bharatiya Janata Party,28226,873,29099,17.98,113,3,BJP
2,VEENA GEORGE,Communist Party of India (Marxist),72192,2758,74950,46.3,113,1,CPI(M)
3,Adv. K. SIVADASAN NAIR,Indian National Congress,53142,2805,55947,34.56,113,2,INC
4,OMALLOOR RAMACHANDRAN,Ambedkarite Party of India,229,7,236,0.15,113,6,API
5,SANTHI OMALLOOR,Anna Democratic Human Rights Movement Party of India,130,3,133,0.08,113,8,ADHRMPI
6,ARJUNAN C. K,Independent,65,2,67,0.04,113,10,I
7,PRASANTH ARANMULA,Independent,129,14,143,0.09,113,7,I
8,SIVADASAN NAIR S/o RAGHAVAN NAIR,Independent,607,22,629,0.39,113,4,I
9,G. SUGATHAN,Independent,86,1,87,0.05,113,9,I
10,NOTA,None of the Above,564,11,575,0.36,113,5,NOTA
1,Adv. K.U JENISH KUMAR,Communist Party of India (Marxist),60166,2152,62318,41.62,114,1,CPI(M)
2,K. SURENDRAN,Bharatiya Janata Party,31994,817,32811,21.91,114,3,BJP
3,ROBIN PETER,Indian National Congress,51859,1951,53810,35.94,114,2,INC
4,RAGHU P,Anna Democratic Human Rights Movement Party of India,212,2,214,0.14,114,5,ADHRMPI
5,SUKU BALAN,Ambedkarite Party of India,120,2,122,0.08,114,6,API
6,MANOHARAN,Independent,72,3,75,0.05,114,7,I
7,NOTA,None of the Above,370,2,372,0.25,114,4,NOTA
1,M. G. Kannan,Indian National Congress,61488,2162,63650,40.96,115,2,INC
2,Chittayam Gopakumar,Communist Party of India,63958,2611,66569,42.83,115,1,CPI
3,Adv. Pandalam Prathapan,Bharatiya Janata Party,23299,681,23980,15.43,115,3,BJP
4,Vipin Kanikonathu,Bahujan Samaj Party,177,1,178,0.11,115,6,BSP
5,Rajankulakkada,Anna Democratic Human Rights Movement Party of India,88,7,95,0.06,115,8,ADHRMPI
6,Saranyaraj,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),121,6,127,0.08,115,7,SUCOI(C)
7,R. Kannan S/o Rajan,Independent,210,8,218,0.14,115,5,I
8,NOTA,None of the Above,580,14,594,0.38,115,4,NOTA
1,Bitty Sudheer,Bharatiya Janata Party,11847,297,12144,7.01,116,3,BJP
2,C. R Mahesh,Indian National Congress,91849,2376,94225,54.38,116,1,INC
3,R. Ramachandran,Communist Party of India,62810,2207,65017,37.52,116,2,CPI
4,Bhargavan S,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),275,8,283,0.16,116,6,SUCOI(C)
5,Madhu,Anna Democratic Human Rights Movement Party of India,126,2,128,0.07,116,7,ADHRMPI
6,Adv. Sumayya Najeeb,SOCIAL DEMOCRATIC PARTY OF INDIA,1030,7,1037,0.6,116,4,SDPOI
7,NOTA,None of the Above,439,11,450,0.26,116,5,NOTA
1,VIVEK GOPAN,Bharatiya Janata Party,13943,268,14211,9.95,117,3,BJP
2,SHIBU BABY JOHN,Revolutionary Socialist Party,60103,2083,62186,43.52,117,2,RSP
3,JOHNSON KANDACHIRA,Independent,1209,14,1223,0.86,117,4,I
4,VIJI RATHEESH,Independent,369,7,376,0.26,117,7,I
5,Dr.SUJITH VIJAYANPILLAI,Independent,61220,2062,63282,44.29,117,1,I
6,SUJITHMON,Independent,895,6,901,0.63,117,5,I
7,NOTA,None of the Above,679,22,701,0.49,117,6,NOTA
1,R.S. ANJU,Bahujan Samaj Party,920,26,946,0.59,118,4,BSP
2,ULLAS KOVOOR,Revolutionary Socialist Party,64326,2320,66646,41.4,118,2,RSP
3,RAJIPRASAD,Bharatiya Janata Party,21121,639,21760,13.52,118,3,BJP
4,R. SUKUMARAN,Anna Democratic Human Rights Movement Party of India,319,7,326,0.2,118,7,ADHRMPI
5,ARUNKUMAR S ULIYACOVIL,Independent,310,15,325,0.2,118,8,I
6,KOVOOR KUNJUMON,Independent,66807,2629,69436,43.13,118,1,I
7,MANTHARA VELAYUDHAN,Independent,612,11,623,0.39,118,6,I
8,NOTA,None of the Above,884,38,922,0.57,118,5,NOTA
1,K N BALAGOPAL,Communist Party of India (Marxist),66612,2158,68770,45.98,119,1,CPI(M)
2,R RESMI,Indian National Congress,56127,1829,57956,38.75,119,2,INC
3,Adv. VAYAKKAL SOMAN,Bharatiya Janata Party,20710,513,21223,14.19,119,3,BJP
4,USHA KOTTARAKKARA,Anna Democratic Human Rights Movement Party of India,453,7,460,0.31,119,5,ADHRMPI
5,E. KUNJUMON,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),83,4,87,0.06,119,10,SUCOI(C)
6,JAINEENDRAN T,Shiv Sena,57,0,57,0.04,119,11,SS
7,V VENUGOPAL,Democratic Social Justice Party,86,10,96,0.06,119,8,DSJP
8,EYYAMKODU MANIKUTTAN,Independent,81,9,90,0.06,119,9,I
9,MATHEWS K LUKOSE,Independent,133,3,136,0.09,119,6,I
10,LAL VISWAN,Independent,103,0,103,0.07,119,7,I
11,NOTA,None of the Above,568,6,574,0.38,119,4,NOTA
1,V.S. JITHIN DEV,Bharatiya Janata Party,12096,302,12398,9.05,120,3,BJP
2,JYOTHIKUMAR CHAMAKKALA,Indian National Congress,51350,1590,52940,38.63,120,2,INC
3,P. KRISHNAMMAL,Marxist Communist Party of India (United),2062,29,2091,1.53,120,4,MCPI(U)
4,K.B. GANESH KUMAR,Kerala Congress (B),65304,1972,67276,49.09,120,1,KC(B)
5,ADV. FAIZY. M. PASHA,SOCIAL DEMOCRATIC PARTY OF INDIA,1179,13,1192,0.87,120,5,SDPOI
6,BAIJU PATHANAPURAM,Anna Democratic Human Rights Movement Party of India,395,16,411,0.3,120,7,ADHRMPI
7,AJI KADASSERY,Independent,247,7,254,0.19,120,8,I
8,NOTA,None of the Above,442,32,474,0.35,120,6,NOTA
1,ABDURAHIMAN RANDATHANI,Indian Union Muslim League,42448,923,43371,29.66,121,2,IUML
2,AYOOR MURALI,Bharatiya Janata Party,19692,377,20069,13.72,121,3,BJP
3,P S SUPAL,Communist Party of India,78323,2105,80428,54.99,121,1,CPI
4,PRAKASH ANCHAL,Anna Democratic Human Rights Movement Party of India,397,10,407,0.28,121,6,ADHRMPI
5,K MAHESH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),390,17,407,0.28,121,6,SUCOI(C)
6,THENMALA NAGARAJAN,Independent,254,10,264,0.18,121,8,I
7,SHIBU M SKARIA,Independent,594,23,617,0.42,121,5,I
8,NOTA,None of the Above,672,16,688,0.47,121,4,NOTA
1,J.Chinchurani,Communist Party of India,64754,2498,67252,45.69,122,1,CPI
2,M.M.Naseer,Indian National Congress,51745,1829,53574,36.4,122,2,INC
3,Lalu,Bahujan Samaj Party,400,6,406,0.28,122,7,BSP
4,Vishnu Pattathanam,Bharatiya Janata Party,21747,491,22238,15.11,122,3,BJP
5,Archana Prajith,Welfare Party Of India,590,15,605,0.41,122,6,WPOI
6,Ratheesh Kadakkal,Anna Democratic Human Rights Movement Party of India,268,12,280,0.19,122,8,ADHRMPI
7,Sharafath Mallam,SOCIAL DEMOCRATIC PARTY OF INDIA,1853,26,1879,1.28,122,4,SDPOI
8,Shibu.K.Chadayamangalam,Independent,257,1,258,0.18,122,9,I
9,NOTA,None of the Above,671,14,685,0.47,122,5,NOTA
1,J.Mercykutty Amma,Communist Party of India (Marxist),69906,1976,71882,45.96,123,2,CPI(M)
2,P.C.Vishnunadh,Indian National Congress,74664,1741,76405,48.85,123,1,INC
3,R.Rahul,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),444,13,457,0.29,123,5,SUCOI(C)
4,Vanaja Vidyadharan,Bharath Dharma Jana Sena,5983,117,6100,3.9,123,3,BDJS
5,Vinod Bahuleyan,Rashtriya Janata Dal,169,3,172,0.11,123,9,RJD
6,Shiju M Varghese,Democratic Social Justice Party,181,5,186,0.12,123,8,DSJP
7,Sibu Karamcodu,Anna Democratic Human Rights Movement Party of India,227,2,229,0.15,123,7,ADHRMPI
8,Santhosh Adooran,Independent,252,8,260,0.17,123,6,I
9,NOTA,None of the Above,692,18,710,0.45,123,4,NOTA
1,Adv. BINDHU KRISHNA,Indian National Congress,55035,1417,56452,43.27,124,2,INC
2,M Mukesh,Communist Party of India (Marxist),56898,1626,58524,44.86,124,1,CPI(M)
3,REMANAN,Bahujan Samaj Party,282,8,290,0.22,124,5,BSP
4,Sunil M,Bharatiya Janata Party,14029,223,14252,10.93,124,3,BJP
5,BABY S,Anna Democratic Human Rights Movement Party of India,178,5,183,0.14,124,6,ADHRMPI
6,NOTA,None of the Above,733,17,750,0.57,124,4,NOTA
1,M. Noushad,Communist Party of India (Marxist),69793,1780,71573,56.25,125,1,CPI(M)
2,Babudivakaran,Revolutionary Socialist Party,42452,1000,43452,34.15,125,2,RSP
3,Mohanan Mayyanad,Bahujan Samaj Party,535,8,543,0.43,125,6,BSP
4,M. Unnikrishnan,Anna Democratic Human Rights Movement Party of India,424,6,430,0.34,125,7,ADHRMPI
5,Renjith Ravindran,Bharath Dharma Jana Sena,8353,115,8468,6.66,125,3,BDJS
6,S. Sudhilal,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),205,8,213,0.17,125,8,SUCOI(C)
7,Ayathil Riyas,SOCIAL DEMOCRATIC PARTY OF INDIA,1441,3,1444,1.13,125,4,SDPOI
8,N. Shihabudeen,Independent,183,4,187,0.15,125,9,I
9,NOTA,None of the Above,914,17,931,0.73,125,5,NOTA
1,B. B. GOPAKUMAR,Bharatiya Janata Party,41305,785,42090,30.61,126,2,BJP
